CampaignID,SendDate,SendHour,AudienceSize,Subject,TopKeywords,OpenRate,ClickRate,ConversionRate,DeviceType,CustomerSegment,CampaignType
CMP13850,2023-11-12,1,1000,découvrez : découvrez nos nouveautés,"guide, histoire, collaboration, concept, thématique, exclusif",4.23,0.68,0.07,Mobile,New,Newsletter
CMP18340,2023-11-14,23,20000,offre : découvrez nos nouveautés,"stock, livraison, craquez, commande, surprise, essai",14.59,1.69,0.0,Desktop,Inactive,Promotion
CMP14124,2024-12-17,10,2000,regardez — ne manquez pas cette opportunité,"profitez, encore disponible, regardez, votre sélection, encore, votre achat",31.51,6.07,0.67,Desktop,Loyal,Reminder
CMP20745,2024-06-25,3,2000,revenez : nos clients adorent,"absent, retenter, offre unique, programme, surprise, invité",3.92,0.1,0.43,Desktop,New,Re-engagement
CMP14788,2023-07-22,11,2000,revivez — livraison gratuite,"retour gagnant, invitation, encore là, petit mot, bonus fidélité, client",1.33,0.56,0.08,Desktop,New,Re-engagement
CMP12866,2024-03-10,16,10000,incontournable : nos clients adorent,"story, lancement, recommandation, lookbook, guide, décryptage",11.44,1.66,0.8,Desktop,Returning,Newsletter
CMP11386,2023-08-25,21,1000,exceptionnelle : jusqu’à 30% de remise !,"exception, vente, cadeau, flash, baisse, exclusif",17.59,0.81,1.15,Desktop,Returning,Promotion
CMP15941,2023-09-08,8,1000,commande : découvrez nos nouveautés,"revenez, votre achat, stock, terminer, bénéficiez, abandon",16.53,0.83,1.26,Desktop,New,Reminder
CMP13067,2025-09-23,21,2000,gratuit — livraison gratuite,"promo, instantané, commande, soldes, équipe, gagnez",15.78,2.66,0.47,Desktop,New,Promotion
CMP20858,2024-09-12,12,10000,collection été : découvrez nos nouveautés,"déstockage, nouvel an, papa, festif, cyber monday, offre spéciale",34.11,5.03,1.29,Mobile,VIP,Seasonal
CMP13629,2023-08-28,4,10000,rabais pour vous — 2 jours seulement,"promo, prix, stock, prix, commande, limité",8.54,0.1,0.23,Mobile,Returning,Promotion
CMP21346,2023-01-03,11,1000,avantage pour vous — 3 jours seulement,"vente, super, coupon, exception, réduction, panier",24.05,3.86,1.74,Mobile,Loyal,Promotion
CMP20728,2024-01-11,13,1000,concept pour vous — 6 jours seulement,"édition limitée, décryptage, retour client, tendances, découvrez, focus",2.03,1.61,1.09,Mobile,Inactive,Newsletter
CMP13028,2025-06-14,15,5000,cadeau : nos clients adorent,"offre, spécial, gratuit, flash, fidélité, meilleur",19.01,0.43,0.15,Mobile,Loyal,Promotion
CMP12969,2023-12-14,4,2000,duo pack sur nos best-sellers,"panier, offre, nouvelle, urgent, prix, gagnez",12.32,4.68,0.11,Tablet,Returning,Promotion
CMP19900,2024-10-26,5,2000,instantané — offres limitées aujourd’hui,"coupon, gagnez, profitez, commande, meilleur, satisfaction",14.55,3.69,0.0,Mobile,Returning,Promotion
CMP18646,2025-01-08,6,500,story — offres limitées aujourd’hui,"idées, coulisses, revue, collection, préférence, blog",20.55,0.1,0.0,Mobile,Returning,Newsletter
CMP16136,2024-07-10,20,2000,exclusif : découvrez nos nouveautés ❤️,"actualité, highlights, nouveau, style, retour client, blog",25.41,0.84,0.85,Mobile,VIP,Newsletter
CMP18801,2023-02-06,12,1000,commande — livraison gratuite,"exception, coupon, exclusif, duo, jusqu’à, satisfaction",13.67,1.84,0.11,Mobile,Returning,Promotion
CMP14263,2025-05-12,22,2000,gratuit : découvrez nos nouveautés,"gagnez, bon, fidélité, urgent, pack, jusqu’à",9.93,0.88,0.0,Desktop,Returning,Promotion
CMP10645,2023-08-29,6,2000,ambiance pour vous — 2 jours seulement,"anniversaire, plaisir, vacances, fête, offre spéciale, valentin",20.32,2.5,0.83,Mobile,New,Seasonal
CMP21584,2023-11-10,3,10000,stock : jusqu’à 40% de remise !,"produit, réduction, oubliez, finalisez, réassort, en attente",8.24,3.62,0.0,Mobile,Returning,Reminder
CMP12074,2023-01-27,0,2000,thématique : découvrez nos nouveautés,"innovation, astuces, concept, focus, bon plan, collaboration",3.93,0.1,0.0,Mobile,New,Newsletter
CMP10341,2025-04-23,20,500,coulisses : nos clients adorent,"inspiration, incontournable, interview, lookbook, bestseller, thématique",10.86,0.1,0.0,Mobile,Inactive,Newsletter
CMP18041,2025-05-14,14,10000,interview : nos clients adorent,"recommandation, inspiration, moment, focus, événement, blog",12.84,0.93,0.0,Desktop,Loyal,Newsletter
CMP11622,2023-02-04,8,10000,produit : nos clients adorent,"actualité, innovation, retour client, découvrez, événement, partage",19.85,0.1,0.0,Mobile,VIP,Newsletter
CMP17141,2024-12-07,15,10000,stock — livraison gratuite,"offre, nouvelle, deal, jusqu’à, gratuit, rabais",14.34,1.95,0.0,Desktop,New,Promotion
CMP15796,2024-01-24,6,1000,regardez sur nos best-sellers,"rappel, revenez, confirmation, vérifiez, réduction, stock",24.37,4.33,0.41,Tablet,Returning,Reminder
CMP17184,2025-08-23,11,2000,story : jusqu’à 25% de remise !,"blog, bon plan, moment, lookbook, concept, inspiration",13.42,0.1,0.0,Mobile,Returning,Newsletter
CMP21189,2025-03-08,19,500,spécial saison : jusqu’à 40% de remise !,"décoration, froid, événement, soleil, valentin, été",30.1,3.03,0.0,Mobile,Returning,Seasonal
CMP18232,2025-08-23,14,20000,urgence — livraison gratuite,"confirmation, article, avant, vérifiez, poursuivez, manquant",24.14,3.94,0.0,Mobile,Inactive,Reminder
CMP15475,2023-02-04,6,10000,exclusif — ne manquez pas cette opportunité,"essai, prix, fidélité, pack, coupon, rabais",8.35,2.04,0.05,Mobile,Returning,Promotion
CMP20281,2023-12-31,10,500,avantage — offres limitées aujourd’hui,"commande, exclusif, réduction, pack, avantage, jusqu’à",20.52,3.57,0.89,Mobile,New,Promotion
CMP20367,2024-01-29,12,2000,avantage — offres limitées aujourd’hui,"anniversaire, fidélité, inédit, deal, essai, instantané",9.35,1.76,0.0,Mobile,New,Promotion
CMP21100,2025-01-25,12,500,duo pack pour vous — 2 jours seulement,"limité, client, vente, bonus, super, duo",17.1,2.04,0.54,Mobile,New,Promotion
CMP10074,2023-08-10,8,500,événement : découvrez nos nouveautés,"préférence, inspiration du mois, concept, coulisses, must-have, style",21.14,0.57,0.0,Mobile,Loyal,Newsletter
CMP21871,2023-11-12,22,500,réduction : nos clients adorent,"exceptionnelle, deal, remise, soldes, bonus, prix",12.31,1.48,0.43,Mobile,Inactive,Promotion
CMP20268,2023-04-10,15,1000,meilleur pour vous — 4 jours seulement,"inédit, craquez, panier, jusqu’à, prix, super",9.39,2.85,0.01,Mobile,New,Promotion
CMP18633,2023-06-27,22,500,concept : jusqu’à 30% de remise !,"exclusif, édition limitée, lancement, éditorial, focus, créatif",25.43,3.84,1.04,Mobile,VIP,Newsletter
CMP21070,2024-09-07,0,1000,surprise — offres limitées aujourd’hui,"exclusif, coupon, meilleur, fidélité, remise, bundle",9.81,1.07,0.0,Mobile,New,Promotion
CMP12051,2023-04-10,1,5000,terminer pour vous — 6 jours seulement,"bénéficiez, sauvegardé, aujourd’hui, disponible, poursuivez, terminer",9.0,0.1,0.31,Desktop,Returning,Reminder
CMP12541,2025-03-10,10,1000,préférence pour vous — 4 jours seulement,"moment, préférence, édition limitée, guide, créatif, exclusif",15.18,0.24,0.21,Mobile,Inactive,Newsletter
CMP11301,2023-01-04,16,2000,édition limitée — livraison gratuite,"bestseller, thématique, nouveautés, revue, créatif, nouveau",22.64,2.03,0.0,Mobile,VIP,Newsletter
CMP15877,2024-11-09,13,2000,profitez : découvrez nos nouveautés,"reprendre, poursuivez, article, votre achat, vérifiez, rappel",15.63,1.27,0.23,Mobile,Returning,Reminder
CMP17368,2023-04-18,23,2000,bonus fidélité sur nos best-sellers,"compte, événement, club, encore là, retour gagnant, retour",3.02,0.1,0.0,Mobile,New,Re-engagement
CMP11304,2025-07-19,13,2000,coupon sur nos best-sellers,"limité, bonus, vente, panier, jusqu’à, inédit",19.28,3.02,0.0,Mobile,New,Promotion
CMP18428,2025-08-19,23,500,moment : découvrez nos nouveautés,"famille, célébrez, événement, maman, noël, plaisir",25.47,3.74,0.36,Mobile,New,Seasonal
CMP20900,2023-10-05,4,2000,préférence : découvrez nos nouveautés,"édition limitée, retour client, guide, créatif, découvrez, événement",5.18,0.1,0.61,Mobile,Returning,Newsletter
CMP12599,2025-03-25,2,500,guide pour vous — 4 jours seulement,"collection, story, préférence, histoire, produit, lancement",11.62,0.1,0.35,Mobile,Returning,Newsletter
CMP12573,2025-10-18,9,1000,relance : découvrez nos nouveautés ❤️,"client, nouvelle chance, événement, bonus, notre univers, redécouvrez",18.5,0.1,0.1,Mobile,Returning,Re-engagement
CMP13186,2023-01-23,8,5000,commande : nos clients adorent,"bundle, exclusif, jusqu’à, panier, réduction, limité",1.59,0.1,0.0,Desktop,Inactive,Promotion
CMP12768,2025-03-14,19,2000,urgent : nos clients adorent,"anniversaire, bundle, remise, rabais, duo pack, baisse",17.04,5.28,0.0,Tablet,New,Promotion
CMP14831,2023-12-25,4,1000,design : nos clients adorent,"coulisses, must-have, retour client, guide, nouveautés, newsletter",9.44,1.35,0.06,Desktop,New,Newsletter
CMP14223,2025-10-22,10,1000,festif — offres limitées aujourd’hui,"déstockage, bonne année, illuminez, occasion, réveillon, automne",36.0,6.05,0.0,Mobile,Returning,Seasonal
CMP21580,2024-05-05,10,1000,longtemps pour vous — 3 jours seulement,"retenter, récompense, redécouvrez, encore là, fidélité, votre espace",18.7,0.1,0.3,Mobile,VIP,Re-engagement
CMP12106,2025-01-25,18,1000,bestseller sur nos best-sellers,"nouveautés, recommandation, idées, must-have, design, incontournable",15.39,0.1,0.15,Mobile,Returning,Newsletter
CMP12679,2023-01-02,2,2000,retour client — offres limitées aujourd’hui,"collaboration, événement, newsletter, retour client, guide, concept",11.47,0.1,0.0,Desktop,Returning,Newsletter
CMP11387,2023-10-24,1,1000,promo pour vous — 5 jours seulement,"client, jusqu’à, vente, bonus, gratuit, rabais",16.57,2.26,0.55,Mobile,Returning,Promotion
CMP20707,2023-04-24,10,1000,essai : nos clients adorent,"offre, satisfaction, promo, flash, cadeau, inédit",16.88,3.61,0.81,Mobile,New,Promotion
CMP21591,2023-01-01,14,1000,illuminez : nos clients adorent,"ambiance, déstockage, automne, froid, célébrez, collection hiver",13.11,0.11,0.37,Desktop,New,Seasonal
CMP17083,2025-10-22,17,5000,incontournable — offres limitées aujourd’hui,"incontournable, actualité, coulisses, sélection, revue, lookbook",12.68,0.76,0.35,Mobile,Inactive,Newsletter
CMP11279,2023-06-11,6,500,économie — livraison gratuite,"remise, offre, bundle, commande, essai, code",14.17,0.1,1.28,Tablet,New,Promotion
CMP10804,2023-09-29,18,2000,collection hiver sur nos best-sellers,"joie, déstockage, black friday, collection été, célébrez, événement",37.9,4.55,0.21,Desktop,Loyal,Seasonal
CMP11555,2024-09-06,1,1000,astuces : nos clients adorent,"idées, retour client, découvrez, recommandation, inspiration du mois, créatif",12.07,0.1,0.16,Mobile,New,Newsletter
CMP21381,2024-11-25,7,5000,stock : jusqu’à 10% de remise !,"quantité, paiement, finalisez, limité, votre achat, attention",21.21,2.98,0.28,Mobile,Returning,Reminder
CMP14566,2024-10-25,14,2000,nouvelle — livraison gratuite,"spécial, gagnez, remise, urgent, prix, coupon",27.11,2.67,0.28,Desktop,Loyal,Promotion
CMP21602,2025-02-03,6,2000,soleil — ne manquez pas cette opportunité,"papa, cadeau, soleil, nouvel an, déstockage, magie",29.69,4.67,0.0,Desktop,Returning,Seasonal
CMP14841,2025-10-04,5,1000,vérifiez sur nos best-sellers,"réduction, aujourd’hui, abandon, encore disponible, avant, votre achat",21.05,4.9,0.71,Desktop,VIP,Reminder
CMP13594,2025-06-25,21,500,programme : nos clients adorent,"nouvelle chance, réactivation, connectez, personnalisé, offre exclusive, retenter",10.12,0.1,0.69,Mobile,New,Re-engagement
CMP16035,2025-09-11,1,5000,préférence sur nos best-sellers ❤️,"nouveau, bon plan, story, articles, sélection, inspiration",0.5,0.1,0.48,Mobile,New,Newsletter
CMP16852,2025-06-24,3,5000,fidélité pour vous — 4 jours seulement,"duo, satisfaction, duo pack, jusqu’à, inédit, vente",10.03,1.18,0.28,Mobile,Returning,Promotion
CMP20112,2024-03-05,9,500,flash pour vous — 6 jours seulement ❤️,"remise, flash, livraison, coupon, inédit, deal",15.12,3.34,0.0,Mobile,Inactive,Promotion
CMP18705,2023-09-03,18,2000,panier sur nos best-sellers,"spécial, pack, essai, économie, avantage, coupon",29.35,3.57,0.0,Mobile,VIP,Promotion
CMP14177,2025-06-09,10,500,super pour vous — 2 jours seulement,"livraison, semaine, deal, duo, prix, gagnez",13.87,3.1,0.0,Mobile,New,Promotion
CMP11308,2025-07-09,1,2000,valentin pour vous — 3 jours seulement,"offre spéciale, collection hiver, famille, déstockage, plage, moment",18.36,3.75,0.81,Desktop,Loyal,Seasonal
CMP19106,2023-01-31,12,1000,finalisez — offres limitées aujourd’hui,"panier, expédition, manquant, article, promotion, commande",30.32,5.66,1.53,Desktop,Returning,Reminder
CMP13452,2023-02-07,7,2000,nouveau : jusqu’à 10% de remise !,"décryptage, bon plan, revue, thématique, exclusif, concept",18.18,5.21,0.86,Desktop,VIP,Newsletter
CMP13695,2023-07-25,18,1000,flash pour vous — 3 jours seulement,"exceptionnelle, réduction, cadeau, bonus, duo pack, limité",17.69,2.01,0.55,Mobile,New,Promotion
CMP14242,2023-06-03,0,500,éditorial — ne manquez pas cette opportunité,"lookbook, articles, inspiration, thématique, concept, innovation",0.5,0.1,0.0,Mobile,Inactive,Newsletter
CMP12198,2023-01-22,7,500,stock — livraison gratuite,"vente, soldes, livraison, bonus, exception, panier",28.4,4.43,0.68,Desktop,VIP,Promotion
CMP18966,2023-02-28,5,2000,gagnez — livraison gratuite,"réduction, prix, profitez, gratuit, satisfaction, fidélité",6.6,0.1,0.0,Desktop,Returning,Promotion
CMP14425,2025-04-26,21,2000,semaine — offres limitées aujourd’hui ❤️,"craquez, super, essai, bon, limité, réduction",15.32,2.15,0.65,Mobile,Inactive,Promotion
CMP16150,2023-08-28,19,20000,offre — livraison gratuite,"vente, exception, spécial, super, instantané, gratuit",17.69,2.33,0.26,Tablet,Returning,Promotion
CMP10943,2024-04-05,16,2000,fin d’année : jusqu’à 25% de remise !,"maman, papa, réveillon, ambiance, plaisir, anniversaire",25.4,5.44,0.79,Mobile,New,Seasonal
CMP10822,2024-05-21,1,500,craquez : nos clients adorent,"coupon, soldes, essai, économie, pack, duo",9.44,0.73,0.0,Mobile,Inactive,Promotion
CMP15005,2023-05-14,19,500,soleil pour vous — 3 jours seulement,"black friday, fin d’année, vacances, édition, chaud, ambiance",34.56,4.69,0.35,Mobile,VIP,Seasonal
CMP16612,2023-05-13,21,2000,highlights — livraison gratuite,"must-have, événement, blog, concept, interview, bestseller",9.76,1.35,0.52,Mobile,Returning,Newsletter
CMP18356,2024-11-06,4,2000,remise : nos clients adorent,"craquez, stock, super, gratuit, jusqu’à, vente",3.33,0.1,0.0,Desktop,Inactive,Promotion
CMP15619,2024-06-22,17,2000,lookbook — livraison gratuite,"interview, must-have, story, astuces, thématique, bestseller",0.52,1.43,0.44,Tablet,Inactive,Newsletter
CMP14547,2025-02-05,5,1000,bonus sur nos best-sellers,"essai, jusqu’à, profitez, nouvelle, économie, panier",9.85,1.63,0.18,Mobile,Returning,Promotion
CMP12538,2024-11-13,23,1000,gratuit — ne manquez pas cette opportunité,"duo, profitez, économie, coupon, exception, équipe",16.5,3.44,0.0,Mobile,Returning,Promotion
CMP19503,2025-08-13,21,500,repas sur nos best-sellers,"chaud, offre spéciale, fin d’année, cyber monday, ambiance, vacances",24.33,0.1,0.0,Mobile,Inactive,Seasonal
CMP15207,2024-01-16,6,500,édition limitée sur nos best-sellers,"exclusif, thématique, événement, newsletter, retour client, interview",20.17,1.01,0.0,Desktop,New,Newsletter
CMP21413,2024-04-27,19,5000,satisfaction — livraison gratuite,"prix, jusqu’à, bundle, prix, exception, livraison",26.46,2.99,0.19,Mobile,Loyal,Promotion
CMP20800,2025-05-18,8,5000,livraison : jusqu’à 30% de remise !,"prix, offre, cadeau, avantage, vente, équipe",7.52,0.47,0.47,Mobile,Inactive,Promotion
CMP13054,2024-07-01,3,10000,story — offres limitées aujourd’hui,"nouveautés, moment, actualité, interview, articles, innovation",19.35,1.8,0.0,Mobile,New,Newsletter
CMP13675,2025-04-25,22,5000,flash : nos clients adorent,"meilleur, gagnez, prix, duo pack, baisse, surprise",21.64,3.92,0.64,Mobile,VIP,Promotion
CMP17776,2025-09-15,8,500,votre sélection — livraison gratuite,"bénéficiez, panier, paiement, terminer, stock, attention",17.81,1.84,0.0,Mobile,Inactive,Reminder
CMP17218,2024-06-21,1,5000,bestseller : découvrez nos nouveautés,"nouveau, partage, lancement, créatif, moment, must-have",10.36,1.35,0.0,Desktop,Returning,Newsletter
CMP16722,2023-02-12,20,2000,découvrez pour vous — 7 jours seulement,"incontournable, blog, partage, découvrez, inspiration, préférence",19.46,2.39,0.9,Mobile,Returning,Newsletter
CMP13300,2024-10-31,0,500,actualité pour vous — 6 jours seulement,"moment, must-have, retour client, concept, concept, préférence",7.29,0.44,0.0,Mobile,Inactive,Newsletter
CMP13310,2024-05-21,0,1000,livraison : nos clients adorent,"vente, gratuit, pack, craquez, gratuit, livraison",8.86,0.1,0.0,Desktop,Returning,Promotion
CMP17221,2023-06-13,14,2000,exception : jusqu’à 10% de remise !,"exception, gratuit, satisfaction, prix, cadeau, remise",7.34,0.84,0.0,Desktop,Inactive,Promotion
CMP18519,2023-01-06,18,500,deal — ne manquez pas cette opportunité,"anniversaire, équipe, profitez, instantané, fidélité, coupon",6.7,1.64,0.11,Mobile,Inactive,Promotion
CMP20682,2024-06-03,7,2000,prolongation — livraison gratuite,"nouvelle chance, retenter, invité, absent, invitation, votre espace",15.62,0.56,0.23,Mobile,Returning,Re-engagement
CMP15954,2025-01-25,2,5000,réduction pour vous — 7 jours seulement,"urgent, duo pack, exclusif, code, avantage, essai",15.07,0.74,0.62,Mobile,New,Promotion
CMP10832,2025-05-02,6,2000,fidélité : découvrez nos nouveautés,"bonus, cadeau, code, remise, nouvelle, gratuit",16.9,3.8,0.54,Mobile,Loyal,Promotion
